Device ID	Frame ID	Frame Rate	Time Stamp	Palm Position.x,Palm Position.y,Palm Position.z	Palm Normal.x,Palm Normal.y,Palm Normal.z	Palm Direction.x,Palm Direction.y,Palm Direction.z	Arm Proximal.x,Arm Proximal.y,Arm Proximal.z	Arm Distal.x,Arm Distal.y,Arm Distal.z	Finger1_Meta.x,Finger1_Meta.y,Finger1_Meta.z	Finger1_Proxi.x,Finger1_Proxi.y,Finger1_Proxi.z	Finger1_Inter.x,Finger1_Inter.y,Finger1_Inter.z	Finger1_Dist.x,Finger1_Dist.y,Finger1_Dist.z	Finger1_End.x,Finger1_End.y,Finger1_End.z	Finger2_Meta.x,Finger2_Meta.y,Finger2_Meta.z	Finger2_Proxi.x,Finger2_Proxi.y,Finger2_Proxi.z	Finger2_Inter.x,Finger2_Inter.y,Finger2_Inter.z	Finger2_Dist.x,Finger2_Dist.y,Finger2_Dist.z	Finger2_End.x,Finger2_End.y,Finger2_End.z	Finger3_Meta.x,Finger3_Meta.y,Finger3_Meta.z	Finger3_Proxi.x,Finger3_Proxi.y,Finger3_Proxi.z	Finger3_Inter.x,Finger3_Inter.y,Finger3_Inter.z	Finger3_Dist.x,Finger3_Dist.y,Finger3_Dist.z	Finger3_End.x,Finger3_End.y,Finger3_End.z	Finger4_Meta.x,Finger4_Meta.y,Finger4_Meta.z	Finger4_Proxi.x,Finger4_Proxi.y,Finger4_Proxi.z	Finger4_Inter.x,Finger4_Inter.y,Finger4_Inter.z	Finger4_Dist.x,Finger4_Dist.y,Finger4_Dist.z	Finger4_End.x,Finger4_End.y,Finger4_End.z	Finger5_Meta.x,Finger5_Meta.y,Finger5_Meta.z	Finger5_Proxi.x,Finger5_Proxi.y,Finger5_Proxi.z	Finger5_Inter.x,Finger5_Inter.y,Finger5_Inter.z	Finger5_Dist.x,Finger5_Dist.y,Finger5_Dist.z	Finger5_End.x,Finger5_End.y,Finger5_End.z	
3	11038	30.461493	11654968039	81.434937,194.090347,51.100082	-0.312676,-0.948224,0.055730	-0.013919,-0.054092,-0.998439	118.303604,229.571182,360.447357	91.122765,200.000778,119.197220	66.196861,200.649155,99.980278	66.196861,200.649155,99.980278	33.818546,203.322662,64.869774	17.778881,201.459427,42.612103	7.702291,198.691315,27.181669	76.056480,211.357101,92.937378	61.551899,201.932236,28.580854	53.920677,201.770218,-1.623862	47.478348,198.402237,-22.037718	41.310028,192.511307,-37.560608	84.575668,210.144989,89.668480	79.003036,198.460449,27.811489	77.721436,194.625412,-7.737059	75.908043,188.560043,-32.078972	73.540092,181.882050,-47.666451	95.004532,204.335526,88.618431	98.135437,191.187805,33.511192	104.448738,189.015808,-0.900377	107.974678,186.106079,-20.731155	109.807594,181.573288,-36.310730	101.116974,195.262970,93.840775	111.613426,183.000839,43.858421	125.109848,181.953705,24.173849	135.971100,179.776413,9.220817	142.832520,176.463867,-2.792444	
4	9962	30.349014	11654975562	-103.407021,211.589615,49.492607	-0.061675,-0.996591,0.054803	0.018454,-0.056037,-0.998258	-117.533592,254.322540,375.313507	-97.836426,220.080551,121.220879	-121.353012,214.518158,100.290657	-121.353012,214.518158,100.290657	-152.129425,207.307663,63.947124	-166.083481,201.755127,42.306412	-174.525330,197.808716,28.124302	-114.297523,227.484650,93.393318	-125.288086,214.003098,25.519743	-133.829208,210.379822,-5.058281	-140.788345,206.526672,-25.967785	-146.620697,200.302628,-43.381760	-105.123550,228.930344,90.050377	-106.476860,215.545471,24.980251	-106.766808,212.626907,-12.597285	-107.200218,209.127960,-38.848133	-107.747047,204.568909,-56.504936	-93.050476,225.695129,89.227814	-85.293236,213.156326,31.420908	-79.605507,214.304108,-4.774399	-76.262520,213.928329,-25.526531	-73.883865,211.740173,-41.908031	-84.677864,218.085709,94.652512	-69.768486,208.422104,42.364208	-57.415771,208.733200,20.093027	-48.553387,206.155487,3.921475	-43.220516,202.758469,-7.260255	
1	7083	20.310066	11655002621	78.268234,205.825623,-76.338409	-0.137080,-0.980933,0.137769	0.005528,-0.139838,-0.990159	135.194977,271.987518,232.107956	87.399605,219.315308,-7.599560	60.974327,214.104797,-26.928530	60.974327,214.104797,-26.928530	26.503305,211.719162,-63.300053	10.205605,206.968582,-85.379990	0.835650,202.190826,-100.090202	68.946167,225.900986,-34.584606	56.722267,208.226120,-99.236595	47.048016,203.777313,-127.906296	39.055622,195.421341,-145.578354	32.222897,184.408417,-156.490005	78.116516,225.779083,-38.333401	75.266449,207.704147,-100.297630	72.624969,201.083008,-133.812302	68.289246,190.686844,-155.079819	64.167633,180.014969,-166.442413	90.037903,221.776627,-39.305195	96.143967,204.424393,-94.319824	102.284279,197.175858,-126.305656	104.251747,189.386475,-143.330490	104.398918,180.324554,-154.727066	98.124184,214.260223,-33.459564	111.423714,199.596680,-83.375198	124.083069,195.885269,-102.577240	132.558090,189.667511,-116.742676	137.012878,182.377396,-126.800148	
2	7768	30.591330	11655007689	-81.685318,199.297531,-57.815727	0.017717,-0.995159,0.096672	0.054359,-0.095585,-0.993936	-118.144005,150.335693,241.951019	-79.657951,206.596176,9.531813	-100.314232,202.535995,-10.527122	-100.314232,202.535995,-10.527122	-126.271095,188.607361,-42.025249	-137.907639,179.011749,-60.325142	-144.187302,172.256149,-72.304642	-94.101677,215.081924,-16.929344	-101.371269,198.938736,-80.507339	-103.087845,189.209259,-107.142097	-104.309822,177.031601,-122.096443	-105.201897,163.907364,-130.312622	-85.509216,217.057571,-20.425913	-83.826309,201.862564,-81.116783	-78.280243,193.984283,-113.033638	-75.814972,183.440277,-133.729370	-74.796654,173.170532,-145.490112	-74.209938,214.940918,-21.046429	-64.258308,201.529907,-74.699951	-53.712986,198.141251,-105.588676	-48.581295,193.651855,-122.418297	-45.335548,187.374084,-134.579025	-66.225784,208.484695,-15.348846	-49.946465,198.540726,-63.741459	-38.275776,197.720612,-83.708527	-30.727335,194.361191,-98.935928	-26.373491,189.495193,-109.667618	
3	11040	30.553009	11655005151	80.864014,194.263000,50.868687	-0.308747,-0.949480,0.056236	-0.014823,-0.054314,-0.998414	117.804161,230.185532,360.162781	90.599556,200.233582,118.955338	65.652328,200.756180,99.771896	65.652328,200.756180,99.771896	33.221313,203.448288,64.705925	17.182209,201.591446,42.445004	7.133089,198.802139,27.001913	75.483612,211.520676,92.709015	60.944626,202.025818,28.368586	53.245598,201.879395,-1.825891	46.779591,198.545624,-22.235554	40.623478,192.664490,-37.761326	83.981125,210.327408,89.435265	78.386284,198.609634,27.584736	77.045410,194.754105,-7.997494	75.235565,188.666107,-32.343220	72.884529,181.982758,-47.923443	94.424034,204.556671,88.371040	97.546471,191.412262,33.260864	103.797203,189.269058,-1.178138	107.332207,186.392578,-21.005352	109.188271,181.883102,-36.580589	100.585503,195.538467,93.580917	111.075790,183.310532,43.587326	124.554619,182.362320,23.905762	135.417297,180.230255,8.963842	142.290115,176.939041,-3.047042	
4	9964	30.476036	11655056986	-103.638191,212.998734,49.048470	-0.059209,-0.996880,0.052190	0.015068,-0.053168,-0.998472	-117.555557,256.680023,374.781036	-97.865913,221.374237,120.785408	-121.407028,215.735489,99.901993	-121.407028,215.735489,99.901993	-152.394089,208.648697,63.549423	-166.692139,203.111115,41.871208	-175.387024,199.192703,27.630762	-114.403259,228.755051,93.052597	-125.603943,215.438080,25.167532	-134.117111,212.110077,-5.423285	-141.045303,208.323639,-26.358232	-146.839218,202.058182,-43.767044	-105.241196,230.213318,89.686142	-106.793274,217.007187,24.571426	-106.878387,214.168228,-13.058886	-107.090904,210.649368,-39.386452	-107.494003,206.065445,-57.085140	-93.180145,227.019150,88.809753	-85.596443,214.659546,30.929913	-79.692726,215.711624,-5.315713	-76.152161,215.272812,-26.089891	-73.658142,213.038254,-42.496807	-84.769630,219.404907,94.138687	-70.019661,209.921768,41.761444	-57.641403,210.076141,19.417654	-48.798004,207.375580,3.263962	-43.527367,203.903778,-7.835277	
1	7085	20.170780	11655102304	78.154579,207.017685,-76.636566	-0.136468,-0.980911,0.138527	0.003930,-0.140371,-0.990091	135.188568,273.213623,231.795334	87.380600,220.542023,-7.916092	60.961765,215.309021,-27.211252	60.961765,215.309021,-27.211252	26.506830,213.007965,-63.479446	10.216132,208.361740,-85.481804	0.859126,203.642212,-100.135597	68.902199,227.118179,-34.884441	56.577065,209.403198,-99.507957	46.897278,205.108719,-128.154251	38.875183,196.800659,-145.784943	32.023502,185.822311,-156.655579	78.056976,226.987503,-38.633598	75.110519,208.877548,-100.584717	72.532478,202.584946,-134.117691	68.268929,192.330597,-155.432449	64.192772,181.728012,-166.805923	89.972832,222.996674,-39.619789	95.994026,205.616684,-94.636482	102.169952,198.511368,-126.594154	104.178749,190.758331,-143.612122	104.320564,181.723694,-154.993378	98.071167,215.476669,-33.799503	111.293449,200.790985,-83.730537	123.890701,197.167023,-102.968277	132.259048,190.968277,-117.148964	136.598114,183.704712,-127.178383	
2	7771	30.476036	11655106127	-80.942596,200.889481,-57.915661	0.025114,-0.994461,0.102060	0.051672,-0.100665,-0.993578	-117.317108,151.750305,242.024506	-78.786423,208.521423,9.450560	-99.450546,204.269699,-10.513790	-99.450546,204.269699,-10.513790	-125.587151,190.898697,-42.042606	-137.199631,181.622330,-60.412193	-143.262833,175.120621,-72.444237	-93.274673,216.832840,-17.002199	-100.652885,200.270233,-80.537514	-102.389290,190.809570,-107.161209	-103.672028,178.925079,-122.121346	-104.629944,166.100632,-130.448578	-84.731979,218.850845,-20.557674	-83.144783,203.316879,-81.238533	-77.858711,195.758057,-113.216850	-75.522141,185.567108,-133.984299	-74.513672,175.642303,-145.804382	-73.470856,216.817841,-21.224697	-63.594654,203.167236,-74.898499	-53.008324,200.250320,-105.776321	-47.793121,196.180405,-122.629448	-44.470203,190.242813,-134.857132	-65.443825,210.408920,-15.543907	-49.239788,200.303024,-63.991642	-37.700775,199.795883,-83.918892	-30.184851,196.839935,-99.151260	-25.779650,192.299866,-109.910393	
3	11044	30.706244	11655164067	81.212608,197.031204,49.356804	-0.304932,-0.950909,0.052815	-0.015147,-0.050607,-0.998604	120.807114,232.689972,358.393951	91.063568,202.813705,117.456673	65.993980,203.202179,98.353233	65.993980,203.202179,98.353233	33.381626,206.911224,63.607113	17.525375,205.330948,41.320126	7.893353,202.408447,25.836498	75.896202,214.188782,91.268723	61.359138,204.878021,26.895298	53.486965,204.687714,-3.277350	46.930878,201.322678,-23.591213	40.737068,195.442459,-38.972622	84.253128,212.868423,88.018745	78.671074,201.360855,26.122309	77.239616,197.356140,-9.587787	75.425537,191.150452,-33.883148	73.162285,184.452606,-49.386868	94.731087,207.208923,86.897453	97.876282,194.283951,31.731903	104.163933,192.535034,-2.730597	107.879875,190.030090,-22.575289	109.990753,185.828217,-38.209595	100.969650,198.241898,92.004379	111.482368,186.243530,41.955376	124.925995,185.978180,22.344742	135.977509,184.555817,7.416300	143.137344,181.749207,-4.662543	
4	9968	30.862293	11655170747	-102.990028,217.093903,47.929222	-0.056424,-0.997246,0.048137	0.013716,-0.048984,-0.998705	-116.771477,262.047058,373.515594	-97.141441,225.291092,119.690117	-120.715866,219.588196,98.821274	-120.715866,219.588196,98.821274	-151.999084,212.688568,62.742649	-166.271896,207.199448,41.046173	-174.716492,203.292953,26.725727	-113.717072,232.637741,92.056641	-124.984642,219.570572,24.125509	-133.623474,216.496048,-6.476115	-140.616394,212.787369,-27.474810	-146.384247,206.525894,-44.915001	-104.560196,234.121033,88.655075	-106.174217,221.179474,23.480701	-106.234337,218.458649,-14.216166	-106.523521,214.914719,-40.629265	-106.987831,210.246506,-58.371487	-92.509109,230.986404,87.712196	-84.977753,218.886307,29.763411	-78.568619,219.703018,-6.483357	-74.830589,219.059341,-27.205135	-72.262749,216.587448,-43.470135	-84.073967,223.378769,93.001434	-69.375084,214.152100,40.557133	-56.932964,214.311646,18.265110	-48.107914,211.699509,2.135929	-42.887890,208.308670,-8.977298	
1	7087	20.167524	11655200252	78.794189,210.184036,-77.167725	-0.130884,-0.981644,0.138723	0.001859,-0.140170,-0.990126	135.855911,275.962524,231.235718	88.121735,223.714584,-8.489434	61.720867,218.356476,-27.724825	61.720867,218.356476,-27.724825	27.199623,216.231720,-63.927078	10.909073,211.634720,-85.959915	1.595378,206.855804,-100.654671	69.544304,230.220825,-35.432510	57.133915,212.458908,-100.000999	47.500065,208.583328,-128.591034	39.493694,200.524887,-146.204926	32.659592,189.703949,-157.075562	78.688377,230.136536,-39.174984	75.662811,212.028885,-101.098755	73.254578,206.314972,-134.632324	69.163536,196.286865,-155.973618	65.187141,185.772324,-167.314224	90.620903,226.210297,-40.173298	96.575439,208.878525,-95.190483	102.568214,201.733383,-127.013443	104.391663,193.805176,-143.827820	104.325470,184.587494,-154.895203	98.771896,218.742905,-34.386532	111.924995,204.141586,-84.339828	124.487099,200.702621,-103.557037	132.755951,194.403107,-117.688599	136.959869,187.054596,-127.602074	
2	7774	30.357613	11655204949	-79.690231,204.157547,-58.219700	0.023345,-0.994468,0.102413	0.050432,-0.101139,-0.993593	-115.908401,152.495209,241.295853	-77.450897,211.709534,9.172555	-98.141792,207.606216,-10.750782	-98.141792,207.606216,-10.750782	-124.593018,194.929199,-42.394230	-136.364410,186.010681,-60.910042	-142.432846,179.741089,-73.067009	-91.885391,220.175476,-17.242392	-99.366333,203.593124,-80.800461	-101.326324,194.379440,-107.399452	-102.849815,182.814651,-122.369576	-104.052467,170.291794,-130.787430	-83.384445,222.136673,-20.817474	-81.889832,206.567703,-81.529297	-77.145203,199.568436,-113.572403	-75.106544,189.997665,-134.512100	-74.260872,180.514908,-146.569489	-72.163467,220.072983,-21.535063	-62.364094,206.375458,-75.245239	-51.793816,203.649857,-106.087517	-46.567486,199.865234,-122.931244	-43.237995,194.260132,-135.201904	-64.136497,213.684067,-15.899221	-47.993401,203.523331,-64.388336	-36.523064,203.181473,-84.210770	-28.974463,200.543396,-99.410576	-24.492424,196.284515,-110.211624	
3	11047	30.324778	11655262996	81.921906,199.651382,48.991371	-0.303856,-0.951361,0.050834	-0.014874,-0.048613,-0.998707	122.584534,235.103104,357.882599	91.796127,205.322006,117.092781	66.680984,205.693283,98.011734	66.680984,205.693283,98.011734	34.082336,209.376099,63.282154	18.297665,207.703857,40.992233	8.757569,204.721893,25.505278	76.606506,216.739700,90.936058	62.095631,207.543045,26.548094	54.190830,207.514847,-3.569942	47.629330,204.307297,-23.803059	41.411934,198.579819,-39.164577	84.922485,215.388443,87.695946	79.367584,204.000473,25.782213	77.984970,200.115845,-9.900626	76.190514,194.012680,-34.097614	73.934479,187.406815,-49.499538	95.415573,209.760696,86.544968	98.587097,196.951889,31.360407	104.861275,195.367950,-3.018346	108.574432,192.949448,-22.768076	110.680580,188.824127,-38.299789	101.682091,200.798065,91.620079	112.218140,188.913879,41.554951	125.561340,188.601547,21.946625	136.499466,187.089005,7.008832	143.547760,184.222015,-5.070795	
4	9971	30.546165	11655268959	-102.527733,219.945068,47.565296	-0.056967,-0.997236,0.047702	0.013861,-0.048565,-0.998724	-116.188736,264.933044,373.239410	-96.679626,228.116531,119.348289	-120.263275,222.446274,98.467094	-120.263275,222.446274,98.467094	-151.617554,215.558945,62.457176	-165.828110,210.062851,40.700043	-174.080170,206.150711,26.302273	-113.238548,235.476593,91.739578	-124.504272,222.441177,23.783985	-133.103256,219.390396,-6.837171	-140.015747,215.649063,-27.844633	-145.718552,209.350189,-45.254093	-104.089485,236.959351,88.316917	-105.699654,224.043213,23.120478	-105.828354,221.486984,-14.574584	-106.191643,218.126785,-41.033905	-106.698700,213.541641,-58.860947	-92.042557,233.817871,87.348656	-84.505859,221.735428,29.381535	-77.943375,222.464691,-6.875981	-74.164337,221.679459,-27.549627	-71.574738,219.113770,-43.760765	-83.602745,226.209015,92.634369	-68.896141,216.994522,40.175564	-56.408699,217.229813,17.924820	-47.549828,214.721069,1.802381	-42.302776,211.389786,-9.342205	
1	7089	20.159393	11655298730	79.427193,212.957184,-77.773140	-0.129468,-0.982260,0.135660	0.000903,-0.136928,-0.990581	136.464325,278.136749,230.672028	88.802811,226.284958,-9.081904	62.394566,220.938370,-28.285112	62.394566,220.938370,-28.285112	27.854025,218.852371,-64.403954	11.556260,214.272736,-86.400604	2.239957,209.485046,-101.094994	70.188774,232.844513,-35.977108	57.730488,215.282791,-100.571365	48.076214,211.526245,-129.186996	40.067638,203.492294,-146.858994	33.240757,192.667648,-157.830872	79.344704,232.779221,-39.723545	76.272118,214.875275,-101.685684	73.817459,209.203888,-135.245956	69.655594,199.125610,-156.617935	65.654610,188.568146,-167.964615	91.279312,228.874969,-40.747459	97.191269,211.735611,-95.812683	103.181778,204.786072,-127.677498	105.057632,196.960999,-144.603363	105.085320,187.843353,-155.848236	99.446007,221.391449,-35.003166	112.556862,206.974472,-85.005219	125.089363,203.603531,-104.275581	133.342987,197.367462,-118.450462	137.547394,190.066010,-128.395187	
2	7777	30.378517	11655303703	-79.336258,205.909958,-58.428417	0.022326,-0.995384,0.093345	0.048961,-0.092167,-0.994539	-115.413841,152.583710,240.614746	-77.006927,212.879425,8.972643	-97.716156,208.933105,-10.927621	-97.716156,208.933105,-10.927621	-124.327316,196.339203,-42.635319	-136.267822,187.490387,-61.204624	-142.606018,181.247635,-73.401970	-91.481468,221.564148,-17.333200	-99.061966,205.581741,-80.975983	-101.156929,196.530106,-107.687798	-102.710838,185.065567,-122.973015	-103.917496,172.534348,-131.754486	-82.968140,223.533035,-20.896704	-81.575500,208.526962,-81.698837	-76.596420,201.229446,-113.708733	-74.339836,191.247299,-134.516708	-73.381264,181.464767,-146.420639	-71.730637,221.468903,-21.647823	-62.028446,208.259537,-75.448830	-51.528671,205.236435,-106.257874	-46.365551,201.011490,-123.044739	-43.082596,195.006836,-135.221481	-63.691521,215.026276,-16.062265	-47.639675,205.295914,-64.623375	-36.132347,204.894257,-84.480804	-28.556797,202.114960,-99.707123	-24.073303,197.694748,-110.539955	
3	11050	30.733612	11655360609	82.121269,200.638168,49.016369	-0.305687,-0.950894,0.048543	-0.014790,-0.046236,-0.998821	123.241776,235.945541,357.803284	92.010017,206.154556,117.116852	66.883408,206.587738,98.046448	66.883408,206.587738,98.046448	34.281857,209.882034,63.224480	18.458649,208.024567,40.885590	8.833252,204.970764,25.339552	76.836487,217.646790,90.993332	62.322083,208.631027,26.593090	54.352940,208.598846,-3.503080	47.747520,205.387894,-23.702993	41.479362,199.663528,-39.060108	85.132034,216.268555,87.758003	79.567322,205.038910,25.827940	78.188156,201.233429,-9.809025	76.383873,195.211090,-34.002728	74.085579,188.661621,-49.441738	95.627586,210.625885,86.583183	98.783791,197.943130,31.379215	105.058304,196.353851,-2.954401	108.771858,193.917038,-22.683487	110.862541,189.781143,-38.227215	101.888863,201.644562,91.639435	112.409096,189.860107,41.557407	125.666664,189.436020,21.924950	136.487473,187.828110,6.974157	143.430222,184.919159,-5.118937	
4	9974	30.344103	11655367825	-102.994797,219.969147,47.703411	-0.057757,-0.997053,0.050490	0.015239,-0.051449,-0.998559	-116.793587,264.820221,373.412506	-97.230942,228.301071,119.477020	-120.791145,222.634460,98.587936	-120.791145,222.634460,98.587936	-152.031723,215.594040,62.620258	-166.117188,210.088379,40.920700	-174.376312,206.162628,26.571308	-113.753838,235.634171,91.826157	-124.933052,222.411148,23.890984	-133.412750,219.144180,-6.739471	-140.238251,215.291824,-27.747568	-145.910492,208.937103,-45.172493	-104.610435,237.112213,88.400208	-106.137718,224.009445,23.237576	-106.281754,221.303070,-14.435868	-106.616035,217.859634,-40.881084	-107.085976,213.230881,-58.724651	-92.548561,233.947922,87.448975	-84.938423,221.693054,29.526352	-78.506332,222.607376,-6.738831	-74.792274,222.050003,-27.458805	-72.190895,219.682251,-43.797615	-84.113846,226.344940,92.789139	-69.339371,216.968765,40.376827	-56.840286,217.207382,18.100895	-47.944206,214.642441,1.960926	-42.625790,211.248596,-9.207081	
1	7091	20.175528	11655396951	79.466904,213.773651,-78.189072	-0.131784,-0.982539,0.131341	0.000902,-0.132615,-0.991167	136.371765,278.640045,230.313599	88.843719,226.824646,-9.450995	62.424118,221.572998,-28.647091	62.424118,221.572998,-28.647091	27.816936,219.319962,-64.671204	11.520192,214.528519,-86.613831	2.223499,209.613037,-101.262589	70.264381,233.510696,-36.301193	57.787247,216.260849,-100.969276	48.019779,212.189056,-129.639771	39.963249,203.919006,-147.339966	33.122036,192.889328,-158.329163	79.426392,233.420746,-40.055954	76.332443,215.795517,-102.090775	73.779625,209.741974,-135.697922	69.529892,199.422699,-157.074097	65.491272,188.735779,-168.443619	91.356071,229.494125,-41.107700	97.245392,212.582581,-96.240189	103.343521,205.699448,-128.275528	105.342186,198.004990,-145.375336	105.501923,188.965668,-156.813629	99.501404,221.973373,-35.391045	112.593628,207.745209,-85.446793	125.147758,204.365387,-104.775780	133.489578,198.281570,-119.044922	137.830750,191.082611,-129.126572	
2	7780	30.585405	11655401789	-80.104202,205.850586,-58.867737	0.022318,-0.995706,0.089839	0.049656,-0.088647,-0.994825	-116.275917,151.874115,239.936127	-77.819115,212.593887,8.529834	-98.514870,208.704224,-11.419717	-98.514870,208.704224,-11.419717	-125.185890,195.757843,-43.066776	-137.286362,186.727707,-61.537140	-143.890823,180.321167,-73.645981	-92.315773,221.344818,-17.768427	-99.847755,205.594437,-81.443283	-101.979347,196.350693,-108.152626	-103.532288,184.641449,-123.422417	-104.715431,171.881699,-132.112534	-83.786057,223.323334,-21.298227	-82.351059,208.539276,-82.124084	-77.215279,200.869736,-114.071182	-74.910011,190.476898,-134.721970	-73.946663,180.411072,-146.463242	-72.521309,221.275146,-22.035885	-62.785538,208.262650,-75.851768	-52.337978,204.759720,-106.663368	-47.225258,200.191071,-123.387970	-43.976608,193.928925,-135.465088	-64.476402,214.826599,-16.446062	-48.397728,205.273315,-65.007790	-36.866035,204.775192,-84.927185	-29.297543,201.865234,-100.179657	-24.839111,197.346970,-111.015823	
3	11053	30.396368	11655459305	81.820213,200.232620,49.273220	-0.307241,-0.950466,0.047096	-0.015023,-0.044639,-0.998890	123.457115,235.530457,357.980682	91.744446,205.646530,117.375824	66.602051,206.130615,98.312111	66.602051,206.130615,98.312111	33.988361,209.298645,63.428989	18.119566,207.433807,41.072063	8.418984,204.408646,25.513083	76.576241,217.181030,91.277939	62.037292,208.290771,26.867769	53.953835,208.177002,-3.219049	47.275681,204.933105,-23.418545	40.955093,199.195480,-38.817822	84.855370,215.797699,88.041107	79.262596,204.675034,26.096117	77.711540,200.676361,-9.525187	75.748154,194.451874,-33.709026	73.325050,187.782776,-49.158485	95.347786,210.139999,86.846855	98.474342,197.539368,31.624071	104.687271,195.832809,-2.726439	108.370155,193.325943,-22.484259	110.419899,189.158249,-38.105324	101.599190,201.139435,91.894760	112.091843,189.416916,41.793995	125.308128,188.958527,22.113062	136.124344,187.367264,7.123366	143.077591,184.486740,-5.039271	
4	9977	30.608185	11655465838	-103.304115,219.501236,47.723415	-0.055134,-0.997176,0.050992	0.015432,-0.051915,-0.998532	-117.142250,264.176880,373.474670	-97.562263,227.873245,119.497711	-121.112129,222.148148,98.615959	-121.112129,222.148148,98.615959	-152.248306,214.905075,62.657780	-166.255539,209.293091,40.977665	-174.468643,205.294678,26.648897	-114.104668,235.156769,91.842567	-125.245644,221.869278,23.910385	-133.718430,218.532745,-6.719753	-140.538849,214.622894,-27.736195	-146.194031,208.207123,-45.168736	-104.965622,236.667343,88.413162	-106.454735,223.526947,23.254133	-106.638672,220.790619,-14.423370	-106.983391,217.337692,-40.884144	-107.437141,212.702515,-58.747746	-92.893028,233.527115,87.462250	-85.246979,221.262405,29.543629	-78.887718,222.219147,-6.735377	-75.201035,221.669189,-27.470455	-72.601715,219.287781,-43.824486	-84.441574,225.950790,92.804520	-69.638786,216.586548,40.395409	-57.177891,216.917770,18.094427	-48.296505,214.432449,1.929730	-42.976974,211.093521,-9.268425	
1	7093	20.011606	11655496790	79.681358,213.223450,-78.007904	-0.133479,-0.982377,0.130837	0.000812,-0.132127,-0.991232	136.620163,278.067413,230.557693	89.071068,226.235321,-9.249958	62.634132,221.036682,-28.440033	62.634132,221.036682,-28.440033	27.987347,218.790970,-64.460289	11.714294,213.946335,-86.418068	2.490535,208.994751,-101.082008	70.514626,232.953217,-36.093658	58.014526,215.753296,-100.784599	48.097725,211.494537,-129.473358	39.965855,203.152222,-147.191757	33.093056,192.099686,-158.207718	79.675247,232.860825,-39.857132	76.559151,215.268127,-101.913193	73.997658,208.994400,-135.528778	69.769333,198.704010,-156.909012	65.774582,188.070084,-168.319962	91.598076,228.913605,-40.919136	97.467262,212.015976,-96.069939	103.648972,205.135391,-128.148575	105.741829,197.512711,-145.286438	106.014641,188.558945,-156.791122	99.728622,221.364624,-35.202778	112.805984,207.136093,-85.273537	125.390633,203.798401,-104.617798	133.827942,197.877441,-118.918701	138.325821,190.852020,-129.070099	
2	7783	29.529013	11655503384	-79.761116,205.271347,-58.732853	0.022096,-0.995598,0.091088	0.050189,-0.089890,-0.994686	-116.002792,151.048599,239.999374	-77.508110,212.073929,8.660927	-98.194511,208.194870,-11.301279	-98.194511,208.194870,-11.301279	-124.793343,194.983719,-42.845802	-136.842010,185.779465,-61.196335	-143.376648,179.259064,-73.223724	-92.001953,220.811142,-17.665438	-99.502090,204.981827,-81.329559	-101.598373,195.556610,-108.014481	-103.104500,183.715698,-123.170776	-104.218216,170.878494,-131.691925	-83.466614,222.795959,-21.191351	-82.000511,207.935028,-82.002518	-76.840958,200.192566,-113.940926	-74.550301,189.777466,-134.602753	-73.595772,179.684814,-146.350006	-72.195526,220.745117,-21.913294	-62.431599,207.663162,-75.711594	-51.887325,204.305679,-106.544792	-46.702415,199.897934,-123.301971	-43.408894,193.727295,-135.421295	-64.156952,214.301453,-16.293993	-48.051952,204.684402,-64.838547	-36.463146,204.164291,-84.758751	-28.868797,201.194580,-99.995110	-24.419695,196.626740,-110.810410	
3	11056	30.442019	11655557853	83.061760,199.093094,49.589489	-0.300738,-0.952358,0.050703	-0.011345,-0.049588,-0.998705	125.059639,235.286484,358.212738	92.783493,204.873291,117.707573	67.631889,205.140732,98.537949	67.631889,205.140732,98.537949	34.946537,208.239410,63.527004	19.091599,206.337677,41.105232	9.463131,203.273026,25.526531	77.580292,216.171005,91.505981	63.318596,206.865097,27.081007	55.280521,206.802231,-2.992351	48.543976,203.524887,-23.191401	42.158302,197.654602,-38.567112	85.871902,214.891861,88.305183	80.564934,203.427994,26.386477	79.116333,199.619812,-9.228050	77.188446,193.724670,-33.427471	74.743736,187.231598,-48.867435	96.386887,209.316360,87.150887	99.788139,196.468109,31.991682	106.037422,194.777130,-2.351109	109.710022,192.291397,-22.084072	111.718727,188.129120,-37.623398	102.654198,200.321625,92.282310	113.399155,188.428131,42.266174	126.454025,187.925018,22.446688	137.085159,186.249176,7.413760	143.838867,183.249588,-4.732586	
