Device ID	Frame ID	Frame Rate	Time Stamp	Palm Position.x,Palm Position.y,Palm Position.z	Palm Normal.x,Palm Normal.y,Palm Normal.z	Palm Direction.x,Palm Direction.y,Palm Direction.z	Arm Proximal.x,Arm Proximal.y,Arm Proximal.z	Arm Distal.x,Arm Distal.y,Arm Distal.z	Finger1_Meta.x,Finger1_Meta.y,Finger1_Meta.z	Finger1_Proxi.x,Finger1_Proxi.y,Finger1_Proxi.z	Finger1_Inter.x,Finger1_Inter.y,Finger1_Inter.z	Finger1_Dist.x,Finger1_Dist.y,Finger1_Dist.z	Finger1_End.x,Finger1_End.y,Finger1_End.z	Finger2_Meta.x,Finger2_Meta.y,Finger2_Meta.z	Finger2_Proxi.x,Finger2_Proxi.y,Finger2_Proxi.z	Finger2_Inter.x,Finger2_Inter.y,Finger2_Inter.z	Finger2_Dist.x,Finger2_Dist.y,Finger2_Dist.z	Finger2_End.x,Finger2_End.y,Finger2_End.z	Finger3_Meta.x,Finger3_Meta.y,Finger3_Meta.z	Finger3_Proxi.x,Finger3_Proxi.y,Finger3_Proxi.z	Finger3_Inter.x,Finger3_Inter.y,Finger3_Inter.z	Finger3_Dist.x,Finger3_Dist.y,Finger3_Dist.z	Finger3_End.x,Finger3_End.y,Finger3_End.z	Finger4_Meta.x,Finger4_Meta.y,Finger4_Meta.z	Finger4_Proxi.x,Finger4_Proxi.y,Finger4_Proxi.z	Finger4_Inter.x,Finger4_Inter.y,Finger4_Inter.z	Finger4_Dist.x,Finger4_Dist.y,Finger4_Dist.z	Finger4_End.x,Finger4_End.y,Finger4_End.z	Finger5_Meta.x,Finger5_Meta.y,Finger5_Meta.z	Finger5_Proxi.x,Finger5_Proxi.y,Finger5_Proxi.z	Finger5_Inter.x,Finger5_Inter.y,Finger5_Inter.z	Finger5_Dist.x,Finger5_Dist.y,Finger5_Dist.z	Finger5_End.x,Finger5_End.y,Finger5_End.z	
2	890	10.1625	3215653934	-35.4104,244.899,-30.5944	-0.0883515,-0.992764,0.0813287	-0.40218,-0.0391434,-0.914724	44.5435,285.262,258.197	-4.03168,251.508,27.9557	-30.7212,247.596,19.0613	-30.7212,247.596,19.0613	-73.9206,238.76,6.03214	-96.3477,231.069,-2.84754	-111.39,224.63,-8.61841	-26.2891,259.42,10.5942	-62.3359,248.63,-42.1298	-74.8969,243.31,-66.5396	-82.7991,237.385,-82.5772	-89.0395,229.873,-94.749	-20.0247,260.267,4.11829	-46.9026,249.05,-49.9647	-54.6591,246.441,-81.491	-59.4158,243.92,-103.908	-62.725,239.878,-119.829	-10.8284,256.719,-1.42375	-27.2235,245.719,-52.9194	-34.1465,243.707,-84.0171	-38.1082,241.667,-101.632	-40.9285,238.605,-115.445	-2.3388,249.237,-0.157937	-10.4618,240.45,-49.7883	-10.5823,240.801,-71.5963	-10.4522,240.29,-88.529	-10.2682,238.038,-101.384	
4	899	10.1797	3215658428	-58.5905,269.436,67.8187	-0.0485083,-0.998808,0.00537432	-0.430614,0.0160577,-0.902394	32.2362,337.576,380.949	-22.2733,274.825,131.752	-51.5195,268.404,122.263	-51.5195,268.404,122.263	-102.019,262.246,108.924	-128.495,256.849,97.94	-145.942,252.238,89.8282	-48.1099,282.352,114	-89.3855,273.415,56.207	-105.274,272.437,27.5483	-116.027,270.075,8.05508	-124.677,264.754,-8.06192	-41.2339,284.026,106.878	-72.4221,275.139,47.2459	-83.0657,274.991,9.28973	-90.1424,273.774,-17.2928	-95.0079,270.851,-35.9736	-30.8483,281.011,100.306	-50.3808,272.601,43.1912	-58.7713,274.687,6.12047	-63.3129,274.846,-14.9965	-66.5672,273.345,-31.6676	-20.7875,273.052,100.867	-31.213,267.282,45.723	-31.8603,271.118,19.7788	-32.1629,273.207,-0.143707	-32.2875,272.991,-15.3322	
1	890	10.1658	3215697351	66.5303,258.447,-54.5827	-0.109306,-0.982591,0.15022	-0.408635,-0.0933453,-0.907912	217.537,289.721,231.512	102.926,267.843,6.28998	71.6564,264.667,-1.64247	71.6564,264.667,-1.64247	23.0238,255.998,-15.0809	-3.1721,249.188,-22.9567	-21.2262,244.03,-27.6122	76.1185,277.145,-11.8206	37.0651,262.625,-66.9649	19.4283,259.713,-93.5881	7.69069,255.101,-110.762	-2.05243,248.465,-123.851	83.05,276.736,-18.7251	53.7586,261.446,-75.3306	42.6232,260.19,-110.609	35.1016,257.318,-135.709	29.5614,252.46,-153.181	93.4932,272.458,-24.5623	75.4067,257.342,-78.4826	64.4233,255.524,-112.792	57.6478,252.763,-131.827	52.5989,248.668,-146.159	102.984,264.554,-22.7619	93.7852,251.738,-74.9018	93.6925,251.208,-99.7326	92.7223,248.823,-118.284	91.6682,244.907,-131.426	
3	904	10.1856	3215702073	74.3511,249.908,69.8098	-0.293332,-0.947289,0.128839	-0.395516,-0.00244448,-0.918456	203.636,245.413,368.438	109.7,251.374,132.126	79.8115,254.128,122.855	79.8115,254.128,122.855	30.1432,258.751,112.639	2.43548,259.293,104.498	-16.3465,258.5,98.9222	86.4849,265.878,112.729	46.7273,259.66,56.2972	30.5637,261.292,29.456	19.1182,262.221,11.3579	8.27472,261.517,-4.10684	93.1577,264.193,106.306	62.9112,255.419,48.6132	52.4779,258.569,14.5985	46.2885,261.707,-10.2226	41.1925,262.731,-29.1174	102.452,258.319,101.004	83.2071,247.591,46.2579	74.0822,250.402,11.4716	69.8108,252.38,-8.50811	66.6206,253.02,-25.2696	110.092,248.921,103.14	99.9846,238.777,50.4225	99.1474,242.004,25.7179	99.4086,244.438,6.66047	99.8561,244.898,-8.5215	
2	891	10.1715	3215752011	-35.4619,244.82,-30.1131	-0.0973958,-0.991287,0.0886761	-0.401462,-0.0423979,-0.914894	45.4371,285.2,258.599	-4.04767,251.532,28.4421	-30.7897,247.873,19.5343	-30.7897,247.873,19.5343	-74.0614,238.696,6.40662	-96.5708,230.841,-2.61804	-111.707,224.239,-8.55373	-26.236,259.558,10.9931	-62.332,248.693,-41.7131	-74.8703,243.222,-66.1174	-82.79,237.34,-82.1371	-89.0821,230.147,-94.3208	-19.9762,260.34,4.53288	-46.9024,248.955,-49.5183	-54.6502,246.213,-81.0592	-59.3802,243.864,-103.485	-62.6394,240.361,-119.532	-10.8019,256.666,-0.994191	-27.2425,245.422,-52.4459	-34.1755,243.299,-83.5569	-38.1416,241.484,-101.183	-40.9387,238.582,-115.056	-2.36411,249.055,0.325772	-10.5119,239.966,-49.2665	-10.7976,239.918,-71.0807	-10.7993,239.376,-88.0076	-10.602,237.297,-100.911	
4	900	10.1534	3215757691	-58.7119,269.235,67.8179	-0.0503625,-0.998705,0.00722965	-0.431042,0.0152054,-0.902204	33.0058,338.137,380.552	-22.3289,274.687,131.713	-51.6157,268.283,122.267	-51.6157,268.283,122.267	-102.124,262.168,108.961	-128.617,256.783,97.9983	-146.059,252.187,89.91	-48.1806,282.222,113.972	-89.5022,273.255,56.2165	-105.431,272.3,27.5889	-116.214,269.973,8.11803	-124.895,264.718,-7.99216	-41.3042,283.865,106.848	-72.5394,274.926,47.2472	-83.1928,274.774,9.28243	-90.2757,273.574,-17.2986	-95.1466,270.69,-35.9818	-30.9289,280.819,100.271	-50.5061,272.341,43.1823	-58.8826,274.447,6.12246	-63.4128,274.628,-14.9849	-66.6576,273.149,-31.6553	-20.884,272.83,100.825	-31.3482,266.98,45.6976	-31.9948,270.807,19.7834	-32.2827,272.886,-0.119239	-32.3942,272.689,-15.2991	
1	891	10.1669	3215795758	66.3642,258.007,-54.4349	-0.109907,-0.982562,0.149974	-0.409283,-0.0927633,-0.90768	219.099,288.189,230.865	102.864,267.322,6.39003	71.523,264.193,-1.48004	71.523,264.193,-1.48004	22.8555,255.662,-14.9654	-3.36432,248.951,-22.8556	-21.4438,243.864,-27.5032	76.004,276.702,-11.6757	36.9062,262.227,-66.7977	19.2432,259.323,-93.424	7.4999,254.694,-110.601	-2.25285,248.048,-123.696	82.9162,276.256,-18.5771	53.5787,261.005,-75.1669	42.4417,259.758,-110.493	34.9155,256.92,-135.603	29.369,252.111,-153.082	93.3528,271.984,-24.4318	75.2216,256.899,-78.3435	64.2412,255.111,-112.673	57.4681,252.373,-131.722	52.4182,248.305,-146.074	102.845,264.074,-22.6469	93.6046,251.282,-74.7833	93.5034,250.746,-99.6255	92.5283,248.361,-118.19	91.4758,244.453,-131.34	
3	905	10.1768	3215800563	74.1792,249.79,69.8731	-0.293552,-0.947289,0.128339	-0.39545,-0.00189193,-0.918486	204.249,244.782,368.191	109.556,251.203,132.182	79.6322,253.983,122.926	79.6322,253.983,122.926	29.951,258.708,112.745	2.22282,259.326,104.643	-16.6043,258.619,99.1013	86.321,265.73,112.806	46.5646,259.549,56.3661	30.3775,261.131,29.5253	18.9191,262.018,11.4374	8.06941,261.281,-4.01174	92.9952,264.056,106.38	62.7497,255.318,48.6791	52.283,258.356,14.6528	46.0381,261.207,-10.1559	40.8899,262.038,-28.9803	102.277,258.182,101.076	83.0332,247.486,46.321	73.9113,250.266,11.5267	69.6269,252.175,-8.45698	66.3972,252.711,-25.2103	109.916,248.771,103.198	99.8098,238.655,50.4729	98.9696,241.881,25.769	99.2068,244.294,6.70482	99.6196,244.713,-8.47489	
2	892	10.1654	3215850598	-35.5575,244.745,-29.8403	-0.099718,-0.990883,0.0905987	-0.401013,-0.0433088,-0.915048	45.7353,285.072,258.798	-4.1454,251.485,28.7159	-30.9148,247.879,19.808	-30.9148,247.879,19.808	-74.2135,238.654,6.62288	-96.7597,230.761,-2.41985	-111.936,224.165,-8.35122	-26.3219,259.544,11.229	-62.4111,248.656,-41.4767	-74.9503,243.158,-65.8634	-82.8897,237.338,-81.8712	-89.2395,230.251,-94.0594	-20.0621,260.297,4.78692	-46.9819,248.865,-49.2573	-54.7252,246.09,-80.799	-59.4447,243.812,-103.22	-62.6937,240.405,-119.283	-10.8942,256.586,-0.726591	-27.3298,245.277,-52.1653	-34.2693,243.136,-83.2742	-38.2376,241.359,-100.904	-41.027,238.521,-114.799	-2.46926,248.973,0.616012	-10.6083,239.803,-48.9627	-10.9438,239.751,-70.7663	-10.9699,239.229,-87.6886	-10.7746,237.17,-100.617	
4	901	10.1451	3215855733	-59.2993,269.854,68.1686	-0.0580839,-0.998113,0.0199209	-0.430082,0.00701022,-0.902763	34.4032,338.685,380.8	-22.8494,275.71,132.07	-52.2436,269.603,122.667	-52.2436,269.603,122.667	-102.786,263.34,109.376	-129.24,257.772,98.4931	-146.635,253.011,90.5573	-48.659,283.314,114.214	-90.0259,273.923,56.4926	-106.069,272.987,27.8451	-117.035,270.704,8.33356	-125.944,265.52,-7.80849	-41.7841,284.89,107.078	-73.0555,275.426,47.5205	-83.6865,275.328,9.38202	-90.7643,274.25,-17.3494	-95.6584,271.532,-36.1253	-31.4314,281.659,100.516	-51.0354,272.597,43.4779	-59.1042,274.626,6.2578	-63.3878,274.892,-14.9665	-66.4952,273.552,-31.7044	-21.4571,273.585,101.134	-31.9232,267.107,46.0344	-32.4555,271.331,20.1698	-32.5162,273.719,0.262454	-32.4412,273.907,-14.9785	
1	892	10.1873	3215893608	66.0586,259.072,-55.0749	-0.106677,-0.97926,0.172247	-0.409697,-0.114554,-0.905	217.77,289.071,231.146	102.573,269.615,5.6296	71.301,266.657,-2.33548	71.301,266.657,-2.33548	22.5851,257.761,-15.2653	-3.60391,250.605,-22.8903	-21.7035,245.123,-27.5722	75.627,278.609,-12.7716	36.4802,262.748,-67.5917	18.9766,259.648,-94.183	7.26956,254.245,-110.972	-2.28603,246.477,-123.356	82.5991,278.337,-19.7041	53.2268,261.695,-75.9843	43.6614,261.847,-110.828	37.3228,260.419,-136.005	32.3615,255.927,-153.494	93.0338,273.853,-25.3718	74.8842,257.474,-78.9844	65.7515,255.421,-113.215	60.0312,252.394,-132.202	55.5721,247.817,-146.232	102.517,266.056,-23.2087	93.2634,252.04,-75.1036	93.3519,252.014,-100.215	92.7017,249.854,-118.877	91.7773,245.892,-132.012	
3	906	10.1872	3215898727	73.9233,249.968,69.9956	-0.294482,-0.947199,0.126863	-0.395418,-8.46659e-05,-0.918501	204.602,244.15,368.051	109.323,251.242,132.298	79.3758,254.072,123.063	79.3758,254.072,123.063	29.6973,258.901,112.92	1.96024,259.584,104.885	-16.9047,258.961,99.4246	86.0825,265.826,112.956	46.3222,259.771,56.5051	30.1376,261.271,29.6481	18.6804,262.036,11.5559	7.8356,261.153,-3.87679	92.7575,264.164,106.527	62.5057,255.545,48.811	52.0241,258.495,14.7464	45.7447,261.206,-10.067	40.5646,261.918,-28.8467	102.028,258.287,101.214	82.7757,247.695,46.4421	73.6836,250.418,11.5828	69.3989,252.254,-8.45287	66.1533,252.708,-25.2292	109.658,248.854,103.311	99.5438,238.829,50.5697	98.7212,242.062,25.8521	98.9584,244.464,6.7581	99.3661,244.869,-8.44917	
2	893	10.1628	3215949129	-35.7891,244.864,-29.6578	-0.0993278,-0.990846,0.0914214	-0.400884,-0.0442422,-0.91506	46.026,285.097,258.869	-4.36675,251.651,28.8885	-31.159,248.032,19.9914	-31.159,248.032,19.9914	-74.4655,238.827,6.77653	-97.0241,230.939,-2.27348	-112.209,224.381,-8.19983	-26.5651,259.707,11.3916	-62.642,248.761,-41.3071	-75.1703,243.262,-65.6728	-83.1151,237.461,-81.6386	-89.4768,230.387,-93.7888	-20.3057,260.443,4.95717	-47.2132,248.955,-49.0784	-54.9569,246.232,-80.5977	-59.6749,244.101,-103.002	-62.9229,240.794,-119.064	-11.1388,256.735,-0.548294	-27.5629,245.377,-51.9773	-34.4949,243.182,-83.0699	-38.4552,241.385,-100.689	-41.2328,238.579,-114.589	-2.71051,249.138,0.79988	-10.8395,239.924,-48.77	-11.1854,239.896,-70.5438	-11.2114,239.41,-87.4548	-11.0138,237.377,-100.39	
4	902	10.1422	3215954221	-59.4607,269.927,68.199	-0.0613179,-0.997957,0.0179443	-0.430298,0.0102087,-0.902629	34.2199,338.759,380.684	-22.9957,275.573,132.082	-52.3928,269.498,122.695	-52.3928,269.498,122.695	-102.955,263.487,109.434	-129.441,258.158,98.5391	-146.847,253.603,90.5801	-48.7765,283.303,114.253	-90.1767,274.164,56.5415	-106.277,273.492,27.965	-117.262,271.527,8.5061	-126.173,266.619,-7.63986	-41.8918,284.793,107.118	-73.2003,275.552,47.5686	-83.8203,275.378,9.44214	-90.8952,274.295,-17.2289	-95.7924,271.599,-35.9603	-31.5523,281.55,100.553	-51.1949,272.668,43.5191	-59.2424,274.739,6.33419	-63.5345,275.047,-14.8302	-66.6513,273.774,-31.5365	-21.6025,273.47,101.153	-32.1012,267.138,46.0595	-32.6542,271.27,20.2294	-32.7731,273.678,0.366159	-32.7559,273.842,-14.8569	
1	893	10.1271	3215993585	65.7385,259.33,-54.4686	-0.111722,-0.982087,0.151734	-0.410701,-0.0934075,-0.906973	218.243,286.539,231.132	102.308,268.549,6.30426	70.9948,265.564,-1.54017	70.9948,265.564,-1.54017	22.0642,257.642,-14.7471	-4.28779,250.813,-22.708	-22.4339,245.634,-27.5361	75.4171,278.051,-11.7755	36.2221,263.569,-66.811	18.6802,260.72,-93.4078	6.97061,255.829,-110.363	-2.63695,248.769,-123.153	82.3701,277.643,-18.6986	52.9301,262.363,-75.2134	41.9904,261.457,-110.361	34.3867,258.362,-135.324	28.8031,253.237,-152.654	92.8001,273.316,-24.5099	74.5683,258.183,-78.3626	64.3153,256.707,-112.686	57.7989,254.038,-131.753	52.8542,249.907,-146.009	102.281,265.336,-22.6987	92.9449,252.48,-74.7922	93.049,252.23,-99.685	92.2647,249.964,-118.24	91.244,246.026,-131.306	
3	907	10.1794	3215996785	73.6605,250.262,70.1448	-0.294909,-0.947308,0.125042	-0.395231,0.00179099,-0.91858	204.847,243.667,367.958	109.068,251.398,132.444	79.0983,254.262,123.225	79.0983,254.262,123.225	29.424,259.189,113.105	1.68001,259.913,105.103	-17.2083,259.326,99.673	85.8181,266.032,113.136	46.069,260.099,56.6685	29.8862,261.554,29.8096	18.4261,262.274,11.7191	7.58305,261.329,-3.69088	92.4957,264.385,106.705	62.2537,255.887,48.9701	51.7578,258.766,14.884	45.4476,261.374,-9.91967	40.2435,261.995,-28.6542	101.76,258.514,101.384	82.5151,248.032,46.5916	73.4545,250.707,11.6995	69.1666,252.503,-8.35383	65.9044,252.908,-25.1263	109.387,249.062,103.459	99.2797,239.141,50.7001	98.4769,242.396,25.9859	98.7149,244.789,6.88405	99.114,245.175,-8.32828	
4	903	10.8816	3216033387	-59.5882,270,68.2535	-0.0626091,-0.997893,0.0170288	-0.430549,0.0116123,-0.902493	34.0709,339.038,380.614	-23.1089,275.563,132.12	-52.5119,269.495,122.744	-52.5119,269.495,122.744	-103.074,263.572,109.491	-129.566,258.281,98.5872	-146.976,253.752,90.6097	-48.8793,283.328,114.308	-90.3019,274.299,56.6099	-106.429,273.671,28.0663	-117.422,271.769,8.62622	-126.343,266.925,-7.52883	-41.9893,284.797,107.175	-73.3224,275.653,47.6358	-83.935,275.453,9.5176	-91.0062,274.386,-17.125	-95.9049,271.736,-35.8508	-31.6589,281.549,100.607	-51.3268,272.748,43.5793	-59.3561,274.848,6.41688	-63.6496,275.193,-14.7205	-66.7669,273.972,-31.4202	-21.7211,273.46,101.193	-32.2425,267.194,46.1056	-32.8026,271.277,20.3	-32.9348,273.7,0.458822	-32.9254,273.87,-14.7618	
2	894	10.1581	3216047343	-36.0202,245.07,-29.6007	-0.0993751,-0.990843,0.0914025	-0.401136,-0.0441705,-0.914953	46.2449,285.177,258.805	-4.57064,251.847,28.927	-31.3808,248.229,20.0463	-31.3808,248.229,20.0463	-74.7107,239.067,6.82493	-97.2636,231.175,-2.24942	-112.42,224.61,-8.20135	-26.7891,259.911,11.4382	-62.8772,248.971,-41.2456	-75.4118,243.645,-65.5887	-83.3715,238.053,-81.5532	-89.7672,231.14,-93.7232	-20.5293,260.642,5.00815	-47.4494,249.16,-49.0149	-55.1925,246.481,-80.5033	-59.9078,244.371,-102.882	-63.1548,241.042,-118.905	-11.3663,256.934,-0.497423	-27.8034,245.581,-51.917	-34.7143,243.388,-82.9908	-38.6567,241.581,-100.605	-41.4233,238.764,-114.496	-2.93411,249.341,0.845975	-11.0764,240.13,-48.7168	-11.4134,240.115,-70.4657	-11.4326,239.623,-87.367	-11.2381,237.58,-100.293	
4	904	15.2514	3216052436	-59.6632,270.042,68.3161	-0.0638253,-0.997822,0.0166406	-0.43054,0.0124887,-0.902485	33.9753,339.287,380.581	-23.1833,275.553,132.177	-52.5926,269.498,122.803	-52.5926,269.498,122.803	-103.153,263.622,109.542	-129.655,258.349,98.6215	-147.076,253.829,90.6197	-48.9409,283.348,114.371	-90.3708,274.392,56.6753	-106.509,273.769,28.1458	-117.505,271.892,8.71757	-126.433,267.082,-7.43997	-42.0482,284.791,107.242	-73.3897,275.71,47.7048	-83.9996,275.512,9.60036	-91.0704,274.492,-17.0195	-95.9737,271.916,-35.7493	-31.7223,281.539,100.672	-51.3994,272.784,43.647	-59.4166,274.911,6.50609	-63.7124,275.294,-14.6094	-66.8317,274.123,-31.3048	-21.7935,273.444,101.251	-32.3219,267.213,46.167	-32.891,271.277,20.3845	-33.0317,273.728,0.562251	-33.0233,273.92,-14.6643	
1	894	10.1782	3216090505	65.7311,259.871,-54.1415	-0.115779,-0.982713,0.144466	-0.410754,-0.0850555,-0.90777	219.11,285.385,231.095	102.343,268.531,6.67558	70.9895,265.677,-1.13474	70.9895,265.677,-1.13474	22.105,257.732,-14.5501	-4.13642,251.068,-22.5858	-22.1636,245.961,-27.389	75.4933,278.266,-11.3033	36.2681,264.353,-66.4442	18.6504,261.448,-93.0979	6.926,256.503,-110.195	-2.73942,249.449,-123.129	82.4193,277.823,-18.2209	52.9441,263.082,-74.8435	41.814,261.923,-110.21	34.1138,258.797,-135.186	28.4627,253.674,-152.417	92.8357,273.517,-24.0991	74.5657,258.858,-78.0555	64.1463,257.536,-112.509	57.5588,254.942,-131.666	52.5563,250.879,-146.036	102.297,265.487,-22.3692	92.9293,253.055,-74.5472	93.0777,252.85,-99.4642	92.2947,250.626,-118.118	91.2846,246.772,-131.317	
3	908	10.1734	3216095450	73.4598,250.631,70.2897	-0.294381,-0.947611,0.12399	-0.395017,0.00251147,-0.91867	204.982,243.501,367.939	108.866,251.712,132.589	78.8771,254.577,123.376	78.8771,254.577,123.376	29.22,259.526,113.222	1.48626,260.255,105.2	-17.3987,259.67,99.7576	85.6017,266.364,113.301	45.8708,260.467,56.8206	29.6876,261.94,29.9538	18.2261,262.67,11.8554	7.38373,261.735,-3.55464	92.2816,264.725,106.868	62.0593,256.269,49.1194	51.5533,259.133,15.0087	45.2268,261.712,-9.79683	40.0148,262.307,-28.4991	101.544,258.868,101.542	82.3194,248.432,46.7365	73.3286,251.129,11.8316	69.0607,252.909,-8.2342	65.7961,253.301,-25.0072	109.176,249.416,103.606	99.0871,239.543,50.8361	98.3222,242.79,26.1173	98.5593,245.158,7.00743	98.942,245.52,-8.19974	
2	895	10.6125	3216133283	-36.096,245.979,-30.1209	-0.0891295,-0.992848,0.0794298	-0.40387,-0.0368716,-0.914073	46.1922,284.057,258.356	-4.54741,252.373,28.3539	-31.3303,248.529,19.5564	-31.3303,248.529,19.5564	-74.5806,239.965,6.42161	-97.0582,232.264,-2.56962	-112.115,225.794,-8.44341	-26.9022,260.431,11.0463	-63.0444,249.787,-41.6202	-75.5637,244.531,-66.0408	-83.4677,238.545,-82.0924	-89.6926,230.937,-94.2303	-20.6452,261.238,4.57962	-47.6238,250.161,-49.463	-55.3999,247.429,-80.9673	-60.2183,244.78,-103.332	-63.5768,240.524,-119.111	-11.4612,257.71,-0.958027	-27.9551,246.835,-52.4325	-34.8502,244.694,-83.5479	-38.8021,242.526,-101.172	-41.6234,239.304,-114.97	-2.97686,250.215,0.264469	-11.1955,241.542,-49.3556	-11.3309,241.607,-71.1724	-11.2493,240.781,-88.1042	-11.1213,238.458,-100.919	
4	905	16.232	3216139041	-59.7145,270.128,68.3568	-0.0641282,-0.997809,0.0162649	-0.430673,0.012969,-0.902415	33.9132,339.569,380.552	-23.2271,275.616,132.211	-52.641,269.559,122.84	-52.641,269.559,122.84	-103.191,263.696,109.575	-129.677,258.409,98.6331	-147.076,253.872,90.6041	-48.9826,283.41,114.413	-90.4222,274.49,56.7223	-106.569,273.915,28.2006	-117.569,272.092,8.77253	-126.503,267.329,-7.3943	-42.0878,284.858,107.285	-73.4398,275.809,47.7519	-84.0408,275.601,9.64496	-91.1025,274.576,-16.9706	-96.0024,271.995,-35.6961	-31.767,281.604,100.713	-51.4545,272.878,43.6901	-59.4576,275.028,6.56161	-63.7522,275.417,-14.5465	-66.8708,274.244,-31.2342	-21.8425,273.503,101.286	-32.3807,267.297,46.2027	-32.9418,271.352,20.4358	-33.0779,273.809,0.622444	-33.0681,274.004,-14.6018	
1	895	10.1479	3216189237	65.669,260.321,-54.0403	-0.118356,-0.983057,0.139968	-0.41071,-0.0798704,-0.908261	219.744,284.499,230.97	102.314,268.624,6.81359	70.9279,265.866,-0.984304	70.9279,265.866,-0.984304	22.0727,257.837,-14.4602	-4.12043,251.147,-22.5144	-22.0875,246.004,-27.3226	75.4892,278.512,-11.1121	36.2426,264.95,-66.3287	18.5763,262.085,-93.0187	6.83185,257.136,-110.167	-2.87592,250.095,-123.131	82.3952,278.052,-18.024	52.8972,263.644,-74.7235	41.6998,262.356,-110.172	33.9564,259.181,-135.161	28.2605,254.034,-152.365	92.7986,273.757,-23.9384	74.5057,259.391,-77.9681	64.0503,258.068,-112.521	57.4491,255.455,-131.737	52.4259,251.373,-146.159	102.239,265.699,-22.2489	92.8545,253.528,-74.4876	93.006,253.34,-99.4404	92.1882,251.138,-118.155	91.1522,247.305,-131.418	
3	909	10.1243	3216195044	73.3016,250.874,70.3855	-0.293838,-0.947786,0.123941	-0.394977,0.0023173,-0.918688	205.034,243.318,367.929	108.713,251.954,132.681	78.712,254.823,123.47	78.712,254.823,123.47	29.0631,259.764,113.287	1.33602,260.483,105.228	-17.5401,259.882,99.7461	85.4356,266.608,113.399	45.7112,260.691,56.9176	29.5283,262.195,30.0455	18.0675,262.962,11.9404	7.22635,262.08,-3.47965	92.1157,264.978,106.965	61.9013,256.507,49.2157	51.3899,259.409,15.1011	45.0609,262.067,-9.716	39.8512,262.748,-28.4235	101.378,259.128,101.639	82.1615,248.682,46.8325	73.21,251.428,11.9282	68.9637,253.248,-8.13974	65.7155,253.679,-24.9154	109.015,249.678,103.701	98.9346,239.802,50.9308	98.1723,243.03,26.2033	98.4022,245.364,7.08474	98.7778,245.69,-8.11879	
2	896	10.6197	3216231624	-36.1499,245.725,-29.7524	-0.0950509,-0.991729,0.0862514	-0.403039,-0.0408859,-0.914269	46.4167,283.97,258.792	-4.60434,252.291,28.7409	-31.4122,248.651,19.9113	-31.4122,248.651,19.9113	-74.7947,239.709,6.74887	-97.4041,231.895,-2.30705	-112.604,225.375,-8.27346	-26.8963,260.373,11.3463	-63.0568,249.568,-41.3109	-75.5347,244.267,-65.7119	-83.4327,238.456,-81.7512	-89.7049,231.424,-93.9293	-20.6455,261.176,4.89353	-47.6394,249.876,-49.1266	-55.4169,247.204,-80.6321	-60.2037,245.079,-103.023	-63.4933,241.798,-119.042	-11.4748,257.539,-0.639557	-27.9811,246.396,-52.0795	-34.8357,244.213,-83.2151	-38.7446,242.268,-100.856	-41.4872,239.298,-114.74	-3.01427,249.977,0.636338	-11.2309,241.001,-48.954	-11.4367,240.973,-70.7548	-11.3926,240.362,-87.6827	-11.2073,238.184,-100.562	
4	906	14.7496	3216236782	-59.7624,270.223,68.4005	-0.0642878,-0.997806,0.0158417	-0.430771,0.0134279,-0.902361	33.8502,339.843,380.523	-23.271,275.691,132.248	-52.6878,269.627,122.879	-52.6878,269.627,122.879	-103.225,263.787,109.606	-129.702,258.505,98.66	-147.096,253.974,90.632	-49.0275,283.482,114.458	-90.4722,274.594,56.7715	-106.625,274.045,28.2546	-117.625,272.242,8.8236	-126.559,267.492,-7.35198	-42.1302,284.933,107.332	-73.4882,275.916,47.8021	-84.0863,275.712,9.69625	-91.1454,274.692,-16.917	-96.0454,272.111,-35.6441	-31.8113,281.681,100.758	-51.5053,272.984,43.7374	-59.5,275.149,6.61802	-63.794,275.54,-14.4868	-66.9121,274.363,-31.1718	-21.8878,273.576,101.325	-32.4325,267.395,46.2438	-32.987,271.437,20.4884	-33.1192,273.892,0.678599	-33.1084,274.082,-14.545	
1	896	10.172	3216288512	65.5843,260.665,-53.9941	-0.119061,-0.983283,0.137766	-0.41074,-0.077546,-0.908449	220.172,283.635,230.907	102.259,268.789,6.88229	70.8434,266.091,-0.910871	70.8434,266.091,-0.910871	21.992,258.076,-14.435	-4.19515,251.389,-22.5372	-22.1535,246.235,-27.3935	75.4387,278.757,-11.0165	36.1771,265.345,-66.2742	18.4842,262.445,-92.9966	6.73053,257.465,-110.169	-2.99224,250.412,-123.134	82.3296,278.299,-17.9268	52.8178,264.036,-74.6693	41.5895,262.715,-110.161	33.8276,259.507,-135.17	28.1101,254.349,-152.373	92.7227,274.017,-23.8612	74.4179,259.782,-77.9331	63.9387,258.428,-112.541	57.3263,255.793,-131.781	52.2849,251.699,-146.219	102.153,265.951,-22.1928	92.7592,253.901,-74.4681	92.9196,253.741,-99.4372	92.0995,251.581,-118.179	91.0622,247.779,-131.471	
