Device ID	Frame ID	Frame Rate	Time Stamp	Palm Position.x,Palm Position.y,Palm Position.z	Palm Normal.x,Palm Normal.y,Palm Normal.z	Palm Direction.x,Palm Direction.y,Palm Direction.z	Arm Proximal.x,Arm Proximal.y,Arm Proximal.z	Arm Distal.x,Arm Distal.y,Arm Distal.z	Finger1_Meta.x,Finger1_Meta.y,Finger1_Meta.z	Finger1_Proxi.x,Finger1_Proxi.y,Finger1_Proxi.z	Finger1_Inter.x,Finger1_Inter.y,Finger1_Inter.z	Finger1_Dist.x,Finger1_Dist.y,Finger1_Dist.z	Finger1_End.x,Finger1_End.y,Finger1_End.z	Finger2_Meta.x,Finger2_Meta.y,Finger2_Meta.z	Finger2_Proxi.x,Finger2_Proxi.y,Finger2_Proxi.z	Finger2_Inter.x,Finger2_Inter.y,Finger2_Inter.z	Finger2_Dist.x,Finger2_Dist.y,Finger2_Dist.z	Finger2_End.x,Finger2_End.y,Finger2_End.z	Finger3_Meta.x,Finger3_Meta.y,Finger3_Meta.z	Finger3_Proxi.x,Finger3_Proxi.y,Finger3_Proxi.z	Finger3_Inter.x,Finger3_Inter.y,Finger3_Inter.z	Finger3_Dist.x,Finger3_Dist.y,Finger3_Dist.z	Finger3_End.x,Finger3_End.y,Finger3_End.z	Finger4_Meta.x,Finger4_Meta.y,Finger4_Meta.z	Finger4_Proxi.x,Finger4_Proxi.y,Finger4_Proxi.z	Finger4_Inter.x,Finger4_Inter.y,Finger4_Inter.z	Finger4_Dist.x,Finger4_Dist.y,Finger4_Dist.z	Finger4_End.x,Finger4_End.y,Finger4_End.z	Finger5_Meta.x,Finger5_Meta.y,Finger5_Meta.z	Finger5_Proxi.x,Finger5_Proxi.y,Finger5_Proxi.z	Finger5_Inter.x,Finger5_Inter.y,Finger5_Inter.z	Finger5_Dist.x,Finger5_Dist.y,Finger5_Dist.z	Finger5_End.x,Finger5_End.y,Finger5_End.z	
1	0	100	8870325126	49.7893,286.351,-55.6918	-0.112742,-0.985813,0.123709	-0.396106,-0.0696067,-0.915548	204.315,332.231,229.237	85.8466,295.038,6.10704	54.2318,291.245,-2.11316	54.2318,291.245,-2.11316	5.5123,283.781,-16.4443	-20.3825,277.755,-25.3852	-38.2327,273.337,-30.8555	58.9166,304.045,-12.0183	20.3567,290.908,-68.4249	5.69156,289.604,-97.176	-3.71441,285.629,-116.147	-11.679,278.975,-130.718	65.9534,303.877,-18.9404	37.2392,289.984,-76.7005	27.349,289.36,-112.868	20.537,286.004,-138.208	15.484,280.675,-155.32	76.4963,299.661,-24.7996	59.0233,285.856,-79.6962	51.8441,285.984,-115.264	47.2469,284.05,-135.17	43.632,280.267,-149.925	86.0951,291.53,-23.0215	77.5467,279.978,-75.9433	79.9515,280.778,-100.501	81.1097,279.045,-119.141	81.3373,275.415,-132.38	
2	0	100	8870325126	-48.5615,266.621,-28.5792	-0.110454,-0.991728,0.0651017	-0.382323,-0.0180626,-0.92385	51.7247,294.63,255.901	-17.4637,271.49,30.283	-44.8909,268.558,20.9957	-44.8909,268.558,20.9957	-87.6073,259.158,7.07899	-109.471,251.142,-2.55763	-123.986,244.644,-8.87938	-40.0168,280.308,12.766	-74.9993,271.027,-40.7558	-85.4765,265.934,-65.6063	-91.8883,259.75,-82.0199	-97.0793,252.221,-94.4549	-33.6829,281.147,6.58455	-59.5023,271.268,-48.0964	-65.4688,269.516,-79.4953	-69.1203,267.48,-101.868	-71.7557,263.887,-117.593	-24.5692,277.517,1.31324	-39.9905,267.602,-50.5536	-44.5026,265.243,-81.857	-47.16,262.963,-99.4378	-49.1782,259.691,-113.134	-16.2862,269.867,2.6532	-23.4565,261.962,-47.1399	-21.2014,262.401,-68.2732	-19.4793,262.092,-84.8172	-18.3848,260.13,-97.487	
3	0	100	8870325126	59.1202,276.487,69.9859	-0.281427,-0.951885,0.121431	-0.391007,-0.00180949,-0.920392	187.443,271.21,366.917	93.9802,277.989,132.087	64.1369,280.347,122.766	64.1369,280.347,122.766	14.7978,283.841,110.992	-12.337,283.881,101.938	-30.784,282.981,95.8113	70.8315,292.25,112.909	31.6697,285.906,56.5847	17.7128,287.638,28.7813	8.09029,288.236,9.88835	-1.18445,287.079,-6.26793	77.4731,290.757,106.486	47.804,282.006,48.9399	38.6015,286.332,14.7265	33.339,289.993,-10.1411	28.985,291.162,-28.8371	86.7879,285.008,101.173	68.0647,274.44,46.5965	60.8855,277.392,11.5241	57.6856,279.364,-8.30428	55.2541,280.001,-24.7083	94.5248,275.621,103.16	84.8657,265.74,50.6487	86.5536,268.605,26.4098	88.7463,270.815,7.79461	90.4725,271.177,-6.97662	
4	0	100	8870325126	-75.0243,295.692,66.9607	-0.107819,-0.993767,0.0283394	-0.398511,0.0170865,-0.917004	30.8454,329.359,379.048	-40.1881,299.161,131.084	-69.851,295.637,121	-69.851,295.637,121	-118.419,286.885,106.714	-143.096,279.413,95.0928	-158.825,273.231,86.6443	-65.2658,309.137,112.553	-104.591,301.179,54.2641	-118.099,300.373,24.7433	-127.026,298.001,5.03313	-134.481,293.254,-10.9548	-58.3447,310.023,105.818	-87.6573,301.482,46.06	-95.989,303.113,8.55855	-101.559,303.888,-17.8837	-105.559,302.613,-36.7435	-48.1207,306.351,99.7648	-65.9923,297.674,42.8841	-72.0096,299.401,5.84176	-75.2682,299.811,-15.0232	-77.7158,298.984,-31.6589	-38.6988,297.947,100.781	-47.4983,291.402,46.0969	-45.2577,294.467,20.8373	-43.4321,296.359,1.44417	-42.1972,296.464,-13.5536	
1	0	100	8870335126	49.7764,286.381,-55.7214	-0.115244,-0.985195,0.126396	-0.395918,-0.0711568,-0.915512	204.229,332.085,229.253	85.8258,295.127,6.06783	54.2096,291.429,-2.16708	54.2096,291.429,-2.16708	5.49509,283.796,-16.4429	-20.3977,277.652,-25.329	-38.2772,273.14,-30.8112	58.9137,304.157,-12.0966	20.3457,290.96,-68.4786	5.84625,289.13,-97.3854	-3.40452,284.596,-116.398	-11.227,277.461,-130.893	65.9652,303.981,-19.0209	37.2409,290.001,-76.7502	27.2707,289.244,-112.936	20.3635,285.698,-138.264	15.2212,280.186,-155.336	76.5094,299.715,-24.8593	59.0247,285.803,-79.7211	51.8564,286.288,-115.292	47.2598,284.594,-135.223	43.6315,280.927,-149.992	86.0833,291.56,-23.0392	77.5276,279.883,-75.9291	79.9944,280.726,-100.477	81.1751,279.001,-119.077	81.3867,275.38,-132.251	
2	0	100	8870335126	-48.7344,266.762,-28.7784	-0.107499,-0.992065,0.0649496	-0.382293,-0.0190567,-0.923843	51.6621,294.869,255.651	-17.6435,271.708,30.0794	-45.0752,268.707,20.7985	-45.0752,268.707,20.7985	-87.7438,259.338,6.96604	-109.561,251.343,-2.6007	-124.03,244.842,-8.88459	-40.2343,280.464,12.5703	-75.1893,271.087,-40.95	-85.6528,265.321,-65.8452	-91.9967,258.394,-82.2213	-97.0713,250.223,-94.4876	-33.9013,281.329,6.38431	-59.6918,271.384,-48.2956	-65.6637,269.576,-79.7185	-69.3322,267.376,-102.116	-71.9895,263.545,-117.835	-24.7703,277.723,1.11252	-40.1629,267.77,-50.7537	-44.6968,265.472,-82.0732	-47.3731,263.185,-99.6669	-49.4101,259.86,-113.371	-16.4669,270.103,2.45327	-23.6148,262.185,-47.3391	-21.3785,262.75,-68.5111	-19.6735,262.482,-85.0773	-18.591,260.482,-97.7448	
3	0	100	8870335126	59.0661,276.44,69.9851	-0.280917,-0.952023,0.121508	-0.391208,-0.00202323,-0.920306	187.36,271.034,366.914	93.9347,277.953,132.079	64.0899,280.303,122.765	64.0899,280.303,122.765	14.7421,283.815,111	-12.4075,283.882,101.951	-30.8684,283,95.8175	70.7794,292.207,112.904	31.6094,285.843,56.5899	17.6918,287.156,28.7321	8.114,287.296,9.87193	-1.069,285.736,-6.12956	77.4199,290.721,106.48	47.7432,281.953,48.9416	38.5751,286.285,14.7499	33.3125,289.931,-10.1159	28.941,291.048,-28.8031	86.7365,284.976,101.165	68.0071,274.398,46.5944	60.8785,277.374,11.5292	57.6869,279.359,-8.29173	55.2447,279.984,-24.684	94.4761,275.592,103.149	84.8106,265.705,50.6418	86.5175,268.589,26.4079	88.7127,270.807,7.79751	90.4302,271.162,-6.96036	
4	0	100	8870335126	-75.0708,295.596,66.9411	-0.107415,-0.993803,0.0285815	-0.398458,0.0166938,-0.917034	30.8281,329.513,379.027	-40.2346,299.1,131.071	-69.8998,295.555,120.99	-69.8998,295.555,120.99	-118.465,286.816,106.69	-143.169,279.368,95.0921	-158.962,273.205,86.6809	-65.3167,309.055,112.532	-104.639,301.066,54.2373	-118.135,299.548,24.6883	-127.033,296.424,5.01704	-134.415,291.014,-10.7807	-58.3983,309.946,105.798	-87.7064,301.377,46.034	-96.0283,302.959,8.53611	-101.603,303.66,-17.9097	-105.608,302.265,-36.7759	-48.172,306.277,99.7479	-66.038,297.578,42.8627	-72.0637,299.343,5.82427	-75.3338,299.787,-15.0444	-77.7912,298.95,-31.6949	-38.7481,297.875,100.768	-47.5422,291.312,46.0801	-45.3111,294.378,20.8122	-43.5016,296.268,1.41344	-42.2719,296.355,-13.5888	
1	0	100	8870345126	49.9898,286.841,-55.807	-0.129001,-0.982184,0.137749	-0.395203,-0.0764615,-0.915413	204.294,332.463,229.15	86.0255,295.765,5.93764	54.4253,292.553,-2.3858	54.4253,292.553,-2.3858	5.76241,284.311,-16.6145	-20.0938,277.686,-25.2857	-38.0487,272.522,-30.7313	59.2041,304.941,-12.3753	20.5704,291.615,-68.6561	6.28645,289.858,-97.824	-2.70075,284.77,-116.939	-10.2616,276.873,-131.334	66.3213,304.716,-19.3129	37.5206,290.458,-76.9137	27.5009,289.084,-113.171	20.4724,284.411,-138.412	15.1682,277.99,-155.135	76.8658,300.218,-25.0746	59.2971,285.906,-79.7892	52.1834,288.021,-115.307	47.61,287.415,-135.268	43.9982,284.246,-149.926	86.3583,291.854,-23.0771	77.7432,279.679,-75.8304	80.4389,280.56,-100.189	81.7442,278.554,-118.437	81.9015,274.75,-131.109	
2	0	100	8870345126	-48.9414,266.976,-29.0452	-0.103964,-0.992476,0.0646955	-0.382236,-0.0201816,-0.923845	51.6204,295.152,255.32	-17.8585,272.009,29.8085	-45.2969,268.927,20.5347	-45.2969,268.927,20.5347	-87.9045,259.597,6.81175	-109.657,251.624,-2.66477	-124.058,245.11,-8.89872	-40.496,280.693,12.3097	-75.4172,271.206,-41.211	-85.8673,264.634,-66.1602	-92.1289,256.803,-82.5002	-97.0608,247.849,-94.5735	-34.1637,281.591,6.11792	-59.9186,271.568,-48.5625	-65.8945,269.683,-80.0167	-69.5823,267.266,-102.445	-72.2668,263.121,-118.152	-25.0109,278.012,0.845389	-40.3681,268.018,-51.0215	-44.9311,265.779,-82.3618	-47.6317,263.464,-99.971	-49.6949,260.06,-113.681	-16.683,270.429,2.18653	-23.8028,262.499,-47.6061	-21.5913,263.232,-68.8265	-19.9059,263.028,-85.4214	-18.8387,260.989,-98.087	
3	0	100	8870345126	59.0191,276.39,69.9805	-0.280279,-0.952192,0.121629	-0.391433,-0.00232389,-0.920208	187.282,270.853,366.904	93.8971,277.919,132.065	64.05,280.258,122.758	64.05,280.258,122.758	14.6942,283.791,111.002	-12.4727,283.886,101.961	-30.9472,283.02,95.8195	70.7331,292.164,112.894	31.5544,285.772,56.5916	17.6724,286.632,28.6864	8.138,286.252,9.8901	-0.937073,284.234,-5.89878	77.3728,290.685,106.469	47.6884,281.896,48.9401	38.5704,286.255,14.7803	33.3132,289.906,-10.0818	28.926,290.975,-28.7561	86.6918,284.946,101.153	67.9562,274.353,46.5891	60.8856,277.357,11.5336	57.7032,279.353,-8.27715	55.2492,279.962,-24.651	94.4345,275.565,103.135	84.7627,265.669,50.6315	86.4925,268.576,26.404	88.6904,270.804,7.79967	90.3972,271.15,-6.94123	
4	0	100	8870345126	-75.1212,295.483,66.922	-0.107552,-0.99378,0.0289473	-0.398526,0.016418,-0.91701	30.7626,329.675,379.019	-40.2777,299.012,131.056	-69.9426,295.457,120.981	-69.9426,295.457,120.981	-118.502,286.712,106.66	-143.227,279.268,95.0956	-159.099,273.108,86.7402	-65.3538,308.958,112.509	-104.686,300.953,54.2133	-118.196,298.662,24.6549	-127.063,294.671,5.04185	-134.359,288.484,-10.5376	-58.4391,309.845,105.774	-87.7563,301.257,46.0087	-96.0719,302.753,8.51392	-101.659,303.327,-17.9377	-105.678,301.736,-36.7983	-48.2181,306.174,99.7275	-66.0918,297.456,42.8402	-72.1088,299.218,5.79736	-75.3899,299.67,-15.0755	-77.8606,298.792,-31.7395	-38.7987,297.771,100.75	-47.5989,291.19,46.059	-45.3832,294.274,20.7858	-43.5955,296.179,1.37927	-42.3816,296.248,-13.6281	
1	0	100	8870355126	49.7142,286.353,-55.7816	-0.118372,-0.98434,0.130474	-0.395588,-0.073775,-0.915459	204.021,331.65,229.316	85.7464,295.203,5.99622	54.1227,291.631,-2.25635	54.1227,291.631,-2.25635	5.41044,283.715,-16.4064	-20.4847,277.388,-25.2052	-38.4187,272.789,-30.7254	58.8589,304.258,-12.2331	20.2864,290.943,-68.579	6.15491,287.778,-97.8147	-2.76634,281.964,-116.903	-10.2913,273.791,-131.223	65.9317,304.075,-19.1591	37.2008,289.942,-76.8434	27.0463,288.997,-113.061	19.9305,285.229,-138.379	14.6013,279.462,-155.428	76.4789,299.737,-24.9628	58.9854,285.649,-79.7737	51.8408,286.663,-115.365	47.2443,285.324,-135.355	43.578,281.83,-150.185	86.009,291.566,-23.0786	77.4496,279.695,-75.922	80.0231,280.642,-100.489	81.2351,279.009,-119.073	81.4198,275.453,-132.202	
2	0	100	8870355126	-48.9607,266.763,-29.0168	-0.100838,-0.992769,0.0649836	-0.382378,-0.021627,-0.923751	51.4779,295.316,255.362	-17.8832,271.909,29.8322	-45.3192,268.736,20.5668	-45.3192,268.736,20.5668	-87.9252,259.437,6.83863	-109.712,251.536,-2.64192	-124.202,245.098,-8.89335	-40.5485,280.512,12.3338	-75.453,270.901,-41.1783	-85.8578,263.724,-66.1497	-92.064,255.396,-82.3543	-96.9105,246.049,-94.1611	-34.2196,281.438,6.13905	-59.9561,271.319,-48.5348	-65.9379,269.475,-79.9854	-69.6316,267.093,-102.43	-72.3129,262.991,-118.158	-25.0579,277.891,0.866333	-40.396,267.835,-50.9963	-44.9167,265.79,-82.3387	-47.601,263.656,-99.9589	-49.6393,260.356,-113.711	-16.7103,270.319,2.21207	-23.8169,262.353,-47.5787	-21.5914,263.024,-68.8161	-19.924,262.71,-85.4114	-18.8634,260.578,-98.0652	
3	0	100	8870355126	58.9793,276.337,69.9721	-0.279511,-0.952391,0.121793	-0.391682,-0.00271146,-0.920099	187.207,270.666,366.887	93.8672,277.889,132.046	64.0175,280.212,122.746	64.0175,280.212,122.746	14.6542,283.766,110.997	-12.5327,283.892,101.965	-31.0203,283.04,95.8174	70.6924,292.121,112.879	31.5049,285.693,56.5897	17.6545,286.067,28.644	8.16231,285.107,9.94285	-0.788679,282.573,-5.5756	77.3317,290.651,106.453	47.6395,281.834,48.9355	38.5875,286.244,14.8177	33.341,289.918,-10.0387	28.9401,290.943,-28.696	86.6538,284.918,101.136	67.9122,274.306,46.5805	60.907,277.34,11.5373	57.7344,279.347,-8.26055	55.2677,279.936,-24.6093	94.4003,275.54,103.115	84.722,265.632,50.6178	86.4785,268.566,26.398	88.6794,270.807,7.80109	90.3735,271.14,-6.91923	
4	0	100	8870355126	-75.1256,295.391,66.8861	-0.105299,-0.994016,0.0289938	-0.398111,0.0154216,-0.917208	30.8514,329.811,378.968	-40.3073,299.004,131.038	-69.978,295.38,120.958	-69.978,295.38,120.958	-118.536,286.701,106.625	-143.318,279.346,95.0759	-159.252,273.256,86.7328	-65.4166,308.884,112.478	-104.704,300.782,54.159	-118.144,297.439,24.5157	-126.966,292.488,4.93156	-134.158,285.498,-10.392	-58.5027,309.806,105.745	-87.7729,301.145,45.9617	-96.0591,302.656,8.47415	-101.631,303.249,-17.9837	-105.631,301.652,-36.8917	-48.2576,306.154,99.7065	-66.0847,297.389,42.8071	-72.1571,299.31,5.78804	-75.4606,299.886,-15.0927	-77.9409,299.063,-31.7873	-38.8175,297.761,100.741	-47.5764,291.153,46.0418	-45.3598,294.202,20.7454	-43.5838,296.065,1.33044	-42.3515,296.103,-13.6878	
1	0	100	8870365126	49.4827,285.926,-55.7555	-0.109263,-0.986171,0.124354	-0.395949,-0.0715739,-0.915477	203.788,330.952,229.468	85.5137,294.718,6.04973	53.8712,290.839,-2.14221	53.8712,290.839,-2.14221	5.11643,283.197,-16.2329	-20.8149,277.13,-25.1431	-38.7343,273.018,-30.7296	58.5697,303.667,-12.1093	20.0471,290.357,-68.5089	6.0481,285.934,-97.7874	-2.80993,279.427,-116.809	-10.2847,270.955,-130.999	65.6041,303.521,-19.0253	36.9306,289.489,-76.7794	26.6659,288.923,-112.955	19.4783,285.93,-138.336	14.1281,280.714,-155.658	76.1533,299.32,-24.8644	58.7221,285.418,-79.7563	51.5578,285.5,-115.408	46.9445,283.545,-135.42	43.2305,279.778,-150.395	85.7152,291.313,-23.0762	77.2017,279.696,-75.9958	79.6722,280.701,-100.737	80.8064,279.391,-119.602	81.0152,276.049,-133.115	
2	0	100	8870365126	-48.9721,266.568,-28.9948	-0.0979954,-0.993027,0.0653249	-0.3825,-0.023016,-0.923667	51.3583,295.471,255.392	-17.9,271.821,29.8491	-45.334,268.564,20.5929	-45.334,268.564,20.5929	-87.938,259.299,6.85597	-109.758,251.465,-2.62869	-124.328,245.094,-8.89643	-40.5907,280.35,12.3509	-75.4794,270.621,-41.1525	-85.8569,262.845,-66.122	-92.0161,254.003,-82.1635	-96.7789,244.245,-93.6811	-34.265,281.298,6.15288	-59.9842,271.088,-48.5141	-65.971,269.291,-79.9571	-69.6703,266.95,-102.414	-72.3486,262.883,-118.161	-25.0945,277.782,0.880061	-40.4148,267.665,-50.9777	-44.8948,265.806,-82.3219	-47.5656,263.844,-99.9529	-49.5842,260.64,-113.744	-16.7288,270.22,2.23054	-23.8229,262.217,-47.5576	-21.585,262.828,-68.812	-19.9353,262.418,-85.4075	-18.8813,260.202,-98.0497	
3	0	100	8870365126	58.9465,276.28,69.96	-0.278615,-0.952621,0.122002	-0.391955,-0.00318595,-0.919978	187.136,270.472,366.864	93.8453,277.86,132.022	63.9922,280.165,122.729	63.9922,280.165,122.729	14.622,283.743,110.987	-12.5874,283.902,101.966	-31.0878,283.061,95.811	70.6575,292.077,112.858	31.4608,285.607,56.5843	17.6381,285.459,28.6051	8.18691,283.859,10.0302	-0.623813,280.754,-5.16	77.2966,290.617,106.433	47.5966,281.766,48.9277	38.6264,286.252,14.8622	33.396,289.968,-9.9866	28.9833,290.953,-28.6229	86.6225,284.893,101.115	67.8749,274.257,46.5688	60.9425,277.323,11.5403	57.7806,279.339,-8.24193	55.3001,279.905,-24.5588	94.3732,275.517,103.091	84.6886,265.594,50.6007	86.4755,268.561,26.39	88.6797,270.814,7.80176	90.3591,271.133,-6.89436	
4	0	100	8870365126	-75.1231,295.308,66.8578	-0.10312,-0.99424,0.0291035	-0.397768,0.0144056,-0.917373	30.9502,329.946,378.924	-40.3257,299.006,131.024	-70.0017,295.316,120.942	-70.0017,295.316,120.942	-118.56,286.689,106.592	-143.394,279.407,95.0568	-159.379,273.371,86.7208	-65.4669,308.821,112.452	-104.716,300.623,54.1147	-118.128,296.304,24.4273	-126.913,290.434,4.93301	-133.987,282.676,-10.086	-58.5538,309.776,105.722	-87.7825,301.041,45.9231	-96.0288,302.575,8.44481	-101.579,303.183,-18.0207	-105.553,301.571,-36.967	-48.2873,306.143,99.6903	-66.0729,297.329,42.7809	-72.1846,299.401,5.78502	-75.506,300.086,-15.1038	-77.9927,299.304,-31.8245	-38.828,297.759,100.736	-47.5506,291.122,46.0298	-45.3294,294.153,20.7144	-43.5629,295.989,1.29107	-42.3152,295.998,-13.7365	
1	0	100	8870375126	49.2952,285.559,-55.7287	-0.101673,-0.987678,0.119387	-0.396286,-0.069858,-0.915468	203.594,330.371,229.605	85.3275,294.311,6.09817	53.671,290.178,-2.04338	53.671,290.178,-2.04338	4.88037,282.757,-16.0938	-21.0843,276.914,-25.0993	-38.9955,273.208,-30.7439	58.3363,303.168,-12.0039	19.8525,289.854,-68.4458	5.96602,284.326,-97.7421	-2.83151,277.158,-116.656	-10.2418,268.364,-130.665	65.3386,303.055,-18.9115	36.7102,289.1,-76.7216	26.3598,288.863,-112.854	19.1158,286.514,-138.285	13.7485,281.747,-155.827	75.889,298.968,-24.7795	58.5072,285.213,-79.7372	51.3341,284.531,-115.436	46.7104,282.077,-135.465	42.9559,278.089,-150.556	85.4769,291.094,-23.0698	76.9993,279.682,-76.0519	79.3861,280.737,-100.934	80.4579,279.699,-120.025	80.6877,276.536,-133.848	
2	0	100	8870375126	-48.9757,266.39,-28.9795	-0.095436,-0.993252,0.0657195	-0.382601,-0.0243485,-0.923591	51.2614,295.617,255.411	-17.909,271.743,29.8593	-45.3414,268.411,20.613	-45.3414,268.411,20.613	-87.943,259.181,6.86378	-109.797,251.412,-2.62505	-124.436,245.099,-8.90797	-40.6227,280.205,12.3611	-75.4963,270.366,-41.1336	-85.8645,261.998,-66.0769	-91.9853,252.624,-81.9277	-96.666,242.439,-93.1334	-34.2999,281.173,6.1594	-60.003,270.876,-48.5003	-65.994,269.129,-79.9316	-69.6982,266.837,-102.396	-72.3739,262.796,-118.159	-25.1208,277.684,0.886571	-40.4244,267.508,-50.9658	-44.8652,265.828,-82.3113	-47.5256,264.028,-99.953	-49.5296,260.912,-113.78	-16.7385,270.131,2.24192	-23.8209,262.09,-47.543	-21.5722,262.644,-68.8142	-19.94,262.15,-85.4096	-18.8923,259.862,-98.0406	
3	0	100	8870375126	58.9209,276.22,69.9442	-0.277589,-0.952883,0.122254	-0.392253,-0.00374735,-0.919847	187.069,270.273,366.835	93.8311,277.835,131.993	63.9742,280.118,122.706	63.9742,280.118,122.706	14.5978,283.72,110.97	-12.6369,283.915,101.962	-31.1497,283.083,95.8004	70.6282,292.032,112.831	31.4221,285.513,56.5753	17.6233,284.81,28.5695	8.21182,282.508,10.1521	-0.442476,278.776,-4.652	77.2675,290.584,106.407	47.5595,281.693,48.9167	38.6871,286.277,14.9137	33.4781,290.054,-9.92558	29.0556,291.004,-28.5368	86.5978,284.869,101.089	67.8444,274.206,46.5538	60.9922,277.307,11.5425	57.8417,279.331,-8.22128	55.3464,279.869,-24.4995	94.3534,275.496,103.063	84.6623,265.555,50.5803	86.4836,268.558,26.38	88.6913,270.826,7.80169	90.3539,271.129,-6.86663	
4	0	100	8870375126	-75.1138,295.236,66.8372	-0.101016,-0.994451,0.0292764	-0.397498,0.0133699,-0.917506	31.0592,330.079,378.884	-40.3328,299.018,131.015	-70.0137,295.265,120.932	-70.0137,295.265,120.932	-118.573,286.675,106.56	-143.455,279.453,95.0381	-159.48,273.453,86.7041	-65.5049,308.771,112.433	-104.72,300.476,54.0804	-118.148,295.258,24.3897	-126.902,288.51,5.04618	-133.848,280.02,-9.61941	-58.5926,309.756,105.703	-87.785,300.947,45.8929	-95.981,302.509,8.4259	-101.501,303.13,-18.0487	-105.446,301.494,-37.0242	-48.3071,306.141,99.679	-66.0566,297.278,42.7618	-72.1914,299.492,5.78829	-75.5262,300.271,-15.1087	-78.0161,299.516,-31.8511	-38.8302,297.766,100.734	-47.5214,291.099,46.023	-45.2918,294.127,20.693	-43.533,295.952,1.26117	-42.2727,295.935,-13.7742	
1	0	100	8870385126	49.1517,285.253,-55.7014	-0.0956034,-0.988859,0.115574	-0.396599,-0.0686275,-0.91543	203.441,329.906,229.728	85.1878,293.981,6.14153	53.5219,289.646,-1.95985	53.5219,289.646,-1.95985	4.70227,282.395,-15.9891	-21.293,276.738,-25.074	-39.2022,273.361,-30.7681	58.1587,302.763,-11.9167	19.7026,289.437,-68.3897	5.90867,282.954,-97.6787	-2.8311,275.158,-116.445	-10.1626,266.019,-130.218	65.135,302.677,-18.8175	36.5394,288.775,-76.67	26.128,288.817,-112.756	18.843,286.981,-138.226	13.4627,282.56,-155.933	75.6859,298.68,-24.708	58.3406,285.035,-79.7164	51.1699,283.757,-115.449	46.5422,280.922,-135.488	42.754,276.764,-150.669	85.2942,290.91,-23.0595	76.8426,279.653,-76.0903	79.1648,280.751,-101.078	80.1899,279.933,-120.342	80.4372,276.917,-134.4	
2	0	100	8870385126	-48.9715,266.229,-28.9706	-0.0931599,-0.993444,0.0661673	-0.382682,-0.0256245,-0.923523	51.1873,295.755,255.419	-17.91,271.677,29.8629	-45.3414,268.277,20.6271	-45.3414,268.277,20.6271	-87.9401,259.085,6.86206	-109.827,251.377,-2.63102	-124.526,245.112,-8.92795	-40.6443,280.078,12.3643	-75.5039,270.137,-41.1216	-85.8807,261.182,-66.0146	-91.9715,251.259,-81.6469	-96.5718,240.629,-92.518	-34.3243,281.062,6.15863	-60.0123,270.682,-48.4934	-66.0068,268.991,-79.9091	-69.7155,266.754,-102.378	-72.3889,262.731,-118.155	-25.1368,277.598,0.885865	-40.425,267.364,-50.9604	-44.828,265.856,-82.307	-47.4808,264.207,-99.9592	-49.4754,261.172,-113.821	-16.7393,270.052,2.24623	-23.8108,261.974,-47.5347	-21.5529,262.473,-68.8228	-19.938,261.906,-85.4177	-18.8965,259.558,-98.0377	
3	0	100	8870385126	58.9025,276.157,69.9246	-0.276435,-0.953174,0.12255	-0.392575,-0.00439567,-0.919705	187.006,270.068,366.799	93.8249,277.811,131.959	63.9634,280.069,122.678	63.9634,280.069,122.678	14.5814,283.697,110.946	-12.681,283.93,101.954	-31.2059,283.105,95.7855	70.6047,291.987,112.8	31.3889,285.411,56.5628	17.61,284.119,28.5374	8.23702,281.055,10.3086	-0.244668,276.639,-4.05159	77.2444,290.551,106.377	47.5284,281.615,48.9026	38.7695,286.32,14.9722	33.5874,290.177,-9.8556	29.157,291.096,-28.4376	86.5798,284.848,101.058	67.8207,274.152,46.5357	61.0561,277.292,11.544	57.9177,279.322,-8.19862	55.4067,279.828,-24.4315	94.3409,275.477,103.03	84.6433,265.514,50.5565	86.5027,268.559,26.3679	88.7143,270.844,7.80088	90.3579,271.128,-6.83602	
4	0	100	8870385126	-75.0975,295.173,66.8243	-0.0989861,-0.994649,0.0295126	-0.397301,0.0123145,-0.917606	31.1782,330.21,378.85	-40.3287,299.039,131.011	-70.0139,295.226,120.929	-70.0139,295.226,120.929	-118.575,286.661,106.529	-143.501,279.483,95.02	-159.556,273.501,86.6828	-65.5304,308.731,112.42	-104.717,300.341,54.0561	-118.204,294.301,24.4029	-126.935,286.715,5.27109	-133.739,277.528,-8.99235	-58.6189,309.746,105.69	-87.7805,300.861,45.8712	-95.9158,302.458,8.41743	-101.398,303.089,-18.0677	-105.309,301.42,-37.0634	-48.3172,306.149,99.6725	-66.0357,297.234,42.7497	-72.1775,299.581,5.79786	-75.521,300.44,-15.1075	-78.0111,299.698,-31.867	-38.8241,297.781,100.736	-47.4888,291.081,46.0213	-45.2471,294.124,20.6811	-43.4939,295.953,1.24073	-42.224,295.912,-13.8009	
